State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Day,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,9.6,20.9,46.5,6245.0,6432.8,6343.1
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,11.3,22.2,42.8,6627.6,6842.4,6714.3
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,6.7,24.6,51.1,8122.1,8410.0,8244.9
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,115.9,34.5,63.5,10009.8,10329.4,10186.4
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,27.6,24.7,44.0,7231.4,7430.5,7328.1
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,0.1,33.4,48.7,7236.2,7550.1,7375.8
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,5.3,20.0,44.6,6895.9,7126.6,7014.7
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,10.8,28.0,43.4,7377.7,7647.1,7493.6
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,178.5,33.5,71.7,9665.4,9854.6,9772.2
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,32.7,29.1,47.3,7099.6,7241.2,7180.9
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,195.3,32.0,78.8,10096.4,10448.6,10318.4
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,159.6,32.5,69.2,10833.0,10991.2,10890.5
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,1.6,20.5,47.9,6474.0,6777.2,6600.9
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,13.1,19.6,45.8,6636.0,6990.2,6827.6
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,11.6,24.6,47.4,7576.5,7863.4,7705.5
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,131.7,34.1,63.3,10644.6,10967.0,10829.3
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,46.0,22.9,51.7,7038.8,7209.7,7110.1
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,10.8,29.1,45.8,7832.0,7987.1,7916.6
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,1.3,19.6,48.7,6667.0,6988.3,6790.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,8.6,26.8,44.2,7440.1,7767.9,7603.2
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,217.1,34.1,79.5,10152.6,10439.9,10302.5
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,23.6,27.1,51.6,7017.3,7282.3,7173.4
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,80.3,35.6,57.6,8570.1,8949.2,8765.7
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,0.7,19.9,42.3,6675.5,6965.3,6857.9
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,1.2,21.7,44.7,7810.8,7983.1,7915.9
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,199.5,30.9,76.7,10941.4,11131.3,11034.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,32.5,23.6,49.7,6909.1,7143.6,7018.8
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,7.7,31.8,40.2,7172.3,7466.0,7340.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,18.3,19.8,52.1,6341.1,6622.9,6466.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,12.0,23.2,43.1,7107.2,7250.2,7192.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,159.1,33.7,69.8,9319.2,9579.3,9447.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,27.8,23.6,47.7,6393.0,6539.6,6474.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,18.2,32.6,45.5,7290.1,7616.7,7489.4
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,16.5,21.1,46.0,6283.9,6510.0,6382.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,5.3,29.9,44.4,7191.5,7502.0,7339.7
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,199.6,33.7,72.2,9249.2,9383.2,9316.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,42.2,25.7,50.8,6433.5,6814.4,6620.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,126.7,30.8,67.7,8848.5,9265.9,9072.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,133.8,30.7,66.3,9108.7,9305.1,9212.2
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,15.5,21.4,49.1,6601.1,6887.4,6751.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,16.8,21.0,46.8,5750.9,6048.1,5879.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,17.5,23.9,49.6,7161.6,7336.8,7256.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,181.9,34.2,76.7,9915.3,10124.5,10033.1
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,71.4,22.0,55.7,7013.5,7321.8,7162.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,13.4,30.9,49.8,7349.0,7537.1,7432.7
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,18.4,20.8,46.1,6007.3,6287.4,6143.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,15.0,27.6,46.8,6869.6,7163.8,7002.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,247.5,32.9,86.6,10151.7,10320.5,10230.9
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,48.3,25.8,53.7,6659.0,6887.1,6754.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,81.5,31.9,60.4,8560.4,8848.5,8692.7
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,117.0,35.1,62.5,9197.0,9417.0,9316.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,5.7,18.3,47.2,5929.8,6208.5,6065.7
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,9.6,22.9,46.6,6174.5,6471.7,6363.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,13.5,23.0,44.9,7129.8,7382.9,7263.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,109.9,34.9,58.8,8644.7,8797.8,8724.4
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,51.2,26.5,53.7,6385.1,6581.8,6473.7
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,6.5,31.3,46.7,6923.7,7144.4,7037.4
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,4.0,19.5,49.3,6010.5,6211.4,6105.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,6.6,27.3,50.8,7156.2,7465.5,7288.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,174.3,34.1,71.0,9898.4,10068.7,9977.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,79.6,29.1,52.6,6723.4,6951.1,6817.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,222.0,32.7,81.3,9513.2,9731.7,9606.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,92.6,35.6,59.7,8059.4,8175.3,8113.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,1.2,21.3,45.0,5507.5,5858.7,5668.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,14.7,20.3,46.9,6204.6,6447.8,6322.8
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,13.5,23.8,50.0,7323.6,7611.9,7479.9
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,193.5,36.7,78.9,10041.3,10197.1,10127.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,41.6,25.0,44.7,6828.9,7113.9,6944.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,7.1,29.1,43.2,7196.8,7389.5,7298.3
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,11.3,21.5,52.2,6002.1,6367.7,6173.1
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,1.0,25.0,48.2,6476.1,6821.2,6663.1
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,149.0,33.7,67.2,9706.1,9949.6,9840.6
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,25.1,28.1,47.5,6631.4,6994.5,6847.9
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,142.4,32.5,67.0,8912.6,9032.7,8979.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,8.6,20.1,44.5,5862.8,6124.6,5966.2
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,16.4,23.5,51.9,7186.3,7427.4,7335.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,169.7,32.9,75.3,9035.3,9361.7,9230.2
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,54.5,21.1,48.1,6378.9,6770.4,6588.2
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,17.5,29.2,50.6,7206.7,7411.5,7318.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,4.3,19.1,39.1,5873.7,6018.8,5939.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,9.6,24.0,46.2,6140.9,6414.2,6246.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,222.9,33.6,83.6,9696.5,9896.1,9796.7
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,71.6,22.8,56.4,6345.9,6587.1,6460.7
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,3.9,30.8,46.3,6556.7,6704.8,6646.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,7.3,19.0,43.5,5874.2,6118.6,5972.7
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,11.4,24.4,43.2,6947.1,7273.7,7085.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,101.3,35.7,61.7,8061.0,8379.0,8225.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,68.8,25.4,56.4,6476.7,6621.9,6560.5
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,81.4,31.4,54.4,8424.1,8724.3,8587.8
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,219.0,33.4,72.5,9490.0,9710.5,9627.2
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,3.8,18.5,44.6,5212.7,5448.0,5307.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,13.1,21.1,47.3,6182.0,6409.2,6305.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,13.5,21.8,47.9,6577.7,6726.8,6655.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,112.6,34.1,61.1,8732.0,9060.1,8922.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,56.8,22.9,55.2,6606.9,6895.8,6748.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,2.7,29.6,41.4,7026.7,7302.7,7179.5
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,0.8,20.4,43.1,5331.6,5552.2,5408.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,8.5,25.3,41.5,6627.5,6951.3,6786.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,183.1,35.4,71.6,8906.5,9085.5,9019.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,76.0,27.8,55.4,6343.8,6583.7,6448.2
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,80.2,31.3,58.1,7940.7,8241.8,8076.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,228.2,30.9,79.5,9394.2,9647.6,9509.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,12.8,20.0,45.9,5743.4,5918.7,5835.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,9.1,18.8,52.0,5687.8,5961.8,5841.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,11.8,23.4,46.5,6557.2,6763.4,6672.7
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,192.5,33.1,82.4,8986.8,9199.1,9080.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,27.2,20.3,50.2,6248.0,6574.4,6375.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,13.0,31.1,44.0,6288.0,6637.5,6457.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,0.8,19.4,42.9,6172.4,6495.1,6317.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,6.1,25.7,47.9,6505.7,6721.8,6617.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,142.8,36.3,76.5,8878.1,9173.8,9013.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,47.4,26.2,50.3,6019.8,6317.9,6162.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,168.7,31.7,74.3,9366.1,9569.1,9458.2
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,151.6,32.3,69.6,9034.1,9298.7,9151.2
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,11.4,21.1,43.1,5912.5,6146.7,6040.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,9.9,18.2,47.1,5875.6,6143.6,5997.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,13.7,22.0,46.4,7348.8,7505.6,7433.6
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,169.9,34.8,74.6,8695.7,9031.9,8844.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,71.2,22.5,55.7,6567.3,6891.4,6716.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,12.2,30.3,42.8,6679.9,6862.9,6775.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,9.6,18.4,47.1,5651.1,5928.3,5770.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,2.0,29.4,48.6,6372.3,6633.0,6494.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,179.5,38.1,75.8,9005.3,9152.3,9071.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,76.3,27.0,55.6,6417.8,6679.5,6546.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,137.3,35.6,67.6,8582.7,8903.9,8729.5
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,19.0,20.8,50.3,5527.2,5840.4,5664.3
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,5.6,21.6,46.8,6978.2,7153.9,7046.1
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,236.4,34.4,82.5,9399.6,9647.6,9498.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,23.0,20.6,47.6,6379.1,6509.0,6460.4
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,18.3,28.9,43.6,7104.5,7381.1,7255.9
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,11.3,17.5,46.2,5661.8,5850.3,5731.3
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,4.1,24.0,43.2,6533.0,6758.1,6639.3
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,89.2,35.3,63.3,7925.7,8154.5,8037.4
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,25.7,23.8,53.1,5970.6,6168.8,6083.1
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,8.3,32.5,46.8,6749.9,6982.0,6873.5
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,12.6,22.1,45.2,5823.2,6115.1,5967.1
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,11.0,26.9,45.7,6593.2,6805.8,6718.2
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,181.9,32.6,76.6,9020.1,9293.8,9140.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,56.5,25.1,50.2,6531.1,6899.1,6723.1
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,248.2,31.4,79.3,9569.6,9719.7,9645.7
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,92.7,33.8,60.9,8108.2,8256.0,8180.6
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,15.2,19.5,43.0,6093.6,6337.4,6216.3
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,14.0,19.0,45.0,5934.9,6117.8,6027.8
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,1.9,22.5,45.5,6671.1,6942.1,6842.1
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,162.7,35.0,72.4,9884.9,10154.8,10024.7
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,54.5,24.3,60.2,6789.0,6908.0,6854.4
